ФИО,Год поступления,Форма обучения,Средний балл аттестата,Общий балл,Специальность,Адрес регистрации,Телефон,Математика,Физика,Химия,Биология,История,Обществоведение,Русский язык,Иностранный язык,Информатика
Борисов Василий Васильевич,2021,целевое,8.412497587373156,284.9843729203602,Психология,"г. Барановичи, ул. Победы, д. 85",+375292362099,76.2810441491079,49.78422513787679,72.60965323483086,68.4737602069761,53.307248501778304,56.10459269054469,53.21540521126385,23.64181010056565,36.24145764771415
Сидоров Ольга Вадимовна,2021,бюджет,7.532263006793437,321.2088301780491,Математика,"г. Минск, ул. Мира, д. 58",+375298883823,82.85800158650832,79.25457561784965,45.495357853061805,59.2843296578703,59.945961913641476,42.624529662111854,82.55097452650726,83.77362290575671,56.68553739255504
Зайцев Павел Дмитриевич,2021,бюджет,8.18709933762739,299.6632051505655,Биология,"г. Молодечно, ул. Ленина, д. 88",+375294916201,77.08382807947552,29.373976973635642,72.52822617479403,68.18015752002202,44.975699851576266,55.78349560671067,86.96529790274283,69.61264291900514,51.432315153258045
Захаров Татьяна Васильевна,2021,платное,6.857717746127318,301.69766774927916,Биология,"г. Лида, ул. Ленина, д. 70",+375294771676,88.99355436586002,73.86950524369153,75.59630369920174,68.53063222294426,70.47334970420386,65.90228078132624,73.42789830041599,69.52757702522955,75.74329072979003
Сидоров Дмитрий Алексеевич,2021,целевое,8.0089991356823,315.4010697195471,Математика,"г. Брест, ул. Фрунзе, д. 40",+375295842082,88.17394065634326,76.975996046924,91.12891308937898,49.66218272865648,86.03945704747875,62.96866175193972,50.22872994578327,70.16114165945679,55.1947903770852
Зайцев Роман Игоревич,2021,бюджет,6.272648921761913,314.134001761483,Медицина,"г. Пинск, ул. Гагарина, д. 70",+375299284509,80.228354880355,51.394499940921314,74.75645407739017,96.42270358611864,85.91314755151066,66.54485504511048,60.570052172523006,61.80046990077392,69.20276959095625
Егоров Андрей Евгеньевич,2021,бюджет,8.756517963134586,320.4556048801926,Медицина,"г. Пинск, ул. Ленина, д. 12",+375294840714,72.42623462576655,34.97123889183616,78.9922312260528,81.4719593970274,52.75220306550939,83.6098014493505,41.61351505496488,38.0343767968527,63.36677727839958
Борисов Алексей Юрьевич,2021,платное,9.156109624976942,341.85188784420774,Психология,"г. Пинск, ул. Гагарина, д. 6",+375293939212,91.83927691457869,53.1167360569659,76.18021250146944,74.61491530499293,57.41059050088771,83.83659937486672,69.78484317620129,36.35411764523626,82.14810524588844
Морозов Дарья Вадимовна,2021,платное,7.0552628014966725,296.8440405209379,Медицина,"г. Лида, ул. Кирова, д. 63",+375292530793,68.7443729849047,65.93705300156114,79.94030186282738,77.60673765823907,51.7454226923187,49.92564948092922,59.61668893512832,77.59093528889048,68.15400231891648
Алексеев Юрий Юрьевич,2021,бюджет,7.915804658076859,305.9655529031921,Медицина,"г. Витебск, ул. Фрунзе, д. 21",+375296533187,82.71698710648344,17.27186069054887,86.48765700372104,57.60286221221901,54.563385878953014,43.20495158060784,40.57977786418641,77.41240181067779,52.98448198032163
Захаров Павел Игоревич,2021,платное,8.520266090536191,310.9466116585611,Юриспруденция,"г. Речица, ул. Ленина, д. 59",+375292477398,59.29619131681224,67.15561240834683,61.15232836590383,40.755116637171454,84.9626681944714,70.06243416838687,36.651271520103734,70.71884839034088,82.51139685951466
Борисов Виктор Игоревич,2021,бюджет,7.264380181098026,300.84558852907753,Экономика,"г. Жлобин, ул. Фрунзе, д. 1",+375298750676,71.5134786559214,54.76113443522357,55.17547423173926,91.15121975341262,65.7290317834733,79.3004164719107,75.45425181047763,77.38789159026514,56.11436781268945
Лебедев Мария Романовна,2021,бюджет,7.915786171077591,290.6950898365248,Юриспруденция,"г. Полоцк, ул. Кирова, д. 57",+375291865901,58.92598110878904,59.44166645235238,70.9144431545547,60.77918828710949,82.3264007721558,74.19283419891417,61.17952785474136,55.01799315467892,73.74491512053723
Волков Владимир Максимович,2021,бюджет,9.796837624640144,352.4363281112535,Химия,"г. Полоцк, ул. Ленина, д. 4",+375295014745,84.98010109859652,16.556169327094658,95.88374704780728,73.60410371844826,76.62274225106275,44.401411093117034,69.19160857593855,44.198766552395156,50.64346558956292
Николаев Александр Кириллович,2021,бюджет,8.760785275209134,312.2991695059192,Математика,"г. Могилев, ул. Советская, д. 15",+375298741810,73.09317599236654,77.17432873179723,73.05101596033131,67.43522831958907,62.256283577153646,65.47441503699338,96.05123377857413,74.42381202966415,63.016485700724516
Козлов Дмитрий Дмитриевич,2021,платное,7.894514892364176,326.2293278428955,Физика,"г. Жлобин, ул. Кирова, д. 35",+375297970771,86.05525932957984,86.8703030556038,69.58095333043777,42.854926309042746,84.50147298451644,42.804819104719684,64.5395319785855,48.68586224970963,74.35861653407008
Павлов Михаил Олегович,2021,целевое,8.341407290773079,332.30010076795975,Медицина,"г. Гродно, ул. Мира, д. 25",+375299526867,78.21357215450273,66.32881131352927,91.13711269058646,79.5353430151398,56.33765047064027,74.46130752432536,77.8420573338696,41.58588277294511,68.96100104774787
Борисов Олег Кириллович,2021,платное,6.483646382018007,286.2173880937534,Математика,"г. Мозырь, ул. Фрунзе, д. 65",+375295482413,72.02436496640009,88.75706813311619,57.7491661945121,61.88364680207313,57.40392263574196,60.23368571372201,43.55587369657197,60.59949117405706,83.91757594837458
Григорьев Роман Павлович,2021,бюджет,7.110202339789653,274.47185363721223,Информатика,"г. Полоцк, ул. Фрунзе, д. 20",+375298491822,65.08607650543692,53.466098863962856,50.41557378465747,40.153653098887524,84.63022740204553,75.1472563401395,49.67774482233414,93.78653708016463,84.81765486991594
Николаев Юрий Олегович,2021,бюджет,8.52409867053637,339.9485104110889,Лингвистика,"г. Новополоцк, ул. Мира, д. 42",+375294165061,22.508914276896405,94.36413858886112,39.15641299854606,35.31901879564663,85.2257043200964,96.59628609508908,88.84272818510519,80.6390912005236,68.92131512497929
Романов Максим Кириллович,2021,платное,6.175692819341075,294.7622938518019,Химия,"г. Гомель, ул. Победы, д. 96",+375298935224,82.58928589786765,64.21787135954064,76.04201103951875,74.37406872100478,48.690531166999854,55.78987384699839,34.605647787069216,58.52490559807875,45.17113339273624
Козлов Дмитрий Алексеевич,2021,бюджет,6.337986654163638,285.6449655558449,Юриспруденция,"г. Гродно, ул. Гагарина, д. 76",+375296569946,62.698412267302174,80.880034295169,73.7747490900347,36.442490945652345,65.10371863429663,84.40771187988216,45.26268909692536,72.75366850002976,68.25078148536828
Смирнов Дарья Никитична,2021,платное,9.136968515968613,306.3223266126103,Физика,"г. Молодечно, ул. Ленина, д. 93",+375293418526,76.0537550614596,61.65974505081795,50.9794853407318,64.79672901213806,36.105093997024966,66.60712106940599,59.70543301609978,68.28734931625722,77.23914134064661
Сидоров Дмитрий Михайлович,2021,платное,9.599492091824327,315.2604293580297,Юриспруденция,"г. Пинск, ул. Победы, д. 80",+375297668663,61.87836753971861,53.558916883121206,61.83446254548426,68.14947043554582,75.48860070325705,75.40591691203882,49.47012468289867,68.37099082449052,38.96092092300459
Семенов Наталья Евгеньевна,2021,платное,10.0,297.2788451355305,Физика,"г. Полоцк, ул. Фрунзе, д. 70",+375291602286,62.56136764608715,68.07094802204092,49.22389101646204,73.42386565416662,55.57575482561958,78.716131090106,49.897640636341976,64.18491243335703,66.64652946740243
Федоров Павел Андреевич,2021,бюджет,10.0,315.9637997868856,Психология,"г. Лида, ул. Ленина, д. 98",+375292686231,63.12401580970487,64.64731065340541,69.50665321398148,79.13799097451498,57.220685116834375,73.70179300266574,60.657172079686646,57.79496997557267,74.45818675192365
Иванов Роман Алексеевич,2021,бюджет,9.454075947754246,338.08302114395156,Медицина,"г. Мозырь, ул. Фрунзе, д. 8",+375295921894,69.42508214992166,39.45295530631383,74.11717951648745,100.0,47.944881480454036,84.58675208166102,85.1655122111466,51.69617637438008,68.53474618777913
Федоров Дмитрий Никитич,2021,бюджет,5.632925224555647,257.5988398574726,Экономика,"г. Лида, ул. Гагарина, д. 88",+375294020853,71.20872259012513,56.946294598464576,51.274786290770344,44.778649039607,50.26083682400989,62.760597332377436,60.51125202388839,67.30026768941359,63.50678867686121
Андреев Валерия Юрьевна,2021,бюджет,7.433077106810753,315.16505310000184,Математика,"г. Борисов, ул. Мира, д. 75",+375293401116,78.30880232214457,83.33528961608924,30.093965361428168,65.61084854771359,78.41503488709938,41.855384719631914,85.08858580256555,79.19019009366045,49.424822163623865
Павлов Никита Владимирович,2021,бюджет,8.983311810252525,316.5972112214125,Химия,"г. Минск, ул. Фрунзе, д. 60",+375295825658,80.58326912521723,61.14008087118617,80.38755992446369,65.79326406920634,62.54041236054117,38.79428254642529,58.33160907976949,46.44138537802815,48.9670508611535
Лебедев Дарья Павловна,2021,бюджет,7.1290602429569985,335.54805322312245,Лингвистика,"г. Орша, ул. Кирова, д. 55",+375295195951,76.36965180891403,69.13707181360766,43.61530852991132,55.25387325457797,87.13097699979184,62.12575370459857,98.19329539981695,78.93317839394372,62.880736747350475
Семенов Игорь Михайлович,2021,платное,4.916531288457021,292.14883186722477,Медицина,"г. Витебск, ул. Советская, д. 49",+375297022335,76.33540904782282,57.712952454291845,82.0810867668859,84.56702316794585,48.21015809238076,40.03150569663333,32.456919403450556,67.61986990368815,43.449500907391894
